"Date","Price","Open","High","Low","Vol.","Change %"
"May 13, 2016","1,054.25","1,050.80","1,061.75","1,039.90","0","0.34"
"May 12, 2016","1,050.65","1,068.65","1,071.70","1,047.30","0","-1.71"
"May 11, 2016","1,068.95","1,053.65","1,076.45","1,053.10","0","1.43"
"May 10, 2016","1,053.85","1,045.55","1,056.80","1,042.15","0","0.76"
"May 09, 2016","1,045.90","1,078.15","1,079.60","1,043.25","0","-3.05"
"May 08, 2016","1,078.85","1,078.15","1,080.80","1,076.80","0","-0.29"
"May 06, 2016","1,082.00","1,065.75","1,085.65","1,060.40","0","1.53"
"May 05, 2016","1,065.70","1,063.20","1,071.50","1,051.45","0","0.25"
"May 04, 2016","1,063.05","1,067.75","1,069.10","1,052.10","0","-0.44"
"May 03, 2016","1,067.80","1,081.10","1,092.15","1,065.50","0","-1.13"
"May 02, 2016","1,080.05","1,078.20","1,087.80","1,073.60","0","0.03"
"May 01, 2016","1,079.75","1,078.90","1,081.15","1,076.35","0","-0.02"
"Apr 29, 2016","1,080.00","1,054.45","1,082.85","1,054.45","0","2.41"
"Apr 28, 2016","1,054.60","1,026.25","1,055.40","1,019.60","0","2.75"
"Apr 27, 2016","1,026.35","1,017.55","1,029.80","1,013.25","0","0.85"
"Apr 26, 2016","1,017.70","1,016.90","1,023.25","1,003.45","0","0.07"
"Apr 25, 2016","1,016.95","1,008.30","1,020.40","1,000.95","0","0.90"
"Apr 24, 2016","1,007.85","1,009.10","1,009.10","1,003.70","0","-0.38"
"Apr 22, 2016","1,011.70","1,024.65","1,034.60","1,008.45","0","-1.32"
"Apr 21, 2016","1,025.25","1,019.85","1,046.25","1,016.70","0","0.52"
"Apr 20, 2016","1,019.90","1,013.10","1,031.95","1,008.55","0","0.69"
"Apr 19, 2016","1,012.95","977.25","1,018.25","976.70","0","3.66"
"Apr 18, 2016","977.20","986.65","987.75","971.25","0","-0.94"
"Apr 17, 2016","986.50","987.45","990.00","986.20","0","0.03"
"Apr 15, 2016","986.25","991.10","992.65","983.80","0","-0.48"
"Apr 14, 2016","991.00","998.50","1,000.35","985.90","0","-0.77"
"Apr 13, 2016","998.70","1,000.25","1,004.10","988.55","0","-0.20"
"Apr 12, 2016","1,000.70","989.30","1,004.65","987.65","0","1.14"
"Apr 11, 2016","989.45","969.60","994.55","967.25","0","2.05"
"Apr 10, 2016","969.55","969.25","972.40","969.25","0","0.08"
"Apr 08, 2016","968.75","957.90","969.90","955.35","0","1.11"
"Apr 07, 2016","958.10","948.20","965.55","946.20","0","1.02"
"Apr 06, 2016","948.40","954.30","961.30","942.50","0","-0.57"
"Apr 05, 2016","953.80","940.15","967.10","938.55","0","1.45"
"Apr 04, 2016","940.20","960.65","961.50","938.35","0","-2.10"
"Apr 03, 2016","960.35","958.60","960.35","957.20","0","0.13"
"Apr 01, 2016","959.10","976.15","987.60","952.75","0","-1.76"
"Mar 31, 2016","976.30","967.10","985.50","964.30","0","0.95"
"Mar 30, 2016","967.15","970.25","979.80","962.15","0","-0.28"
"Mar 29, 2016","969.90","949.25","971.80","947.40","0","2.22"
"Mar 28, 2016","948.85","943.90","957.85","941.10","0","0.40"
"Mar 27, 2016","945.05","948.85","949.40","944.10","0","-0.36"
"Mar 24, 2016","948.45","961.85","962.60","943.45","0","-1.40"
"Mar 23, 2016","961.90","996.40","998.30","956.85","0","-3.47"
"Mar 22, 2016","996.45","980.15","1,001.60","976.75","0","1.65"
"Mar 21, 2016","980.30","971.25","984.95","962.20","0","0.90"
"Mar 20, 2016","971.55","973.00","973.80","970.05","0","-0.22"
"Mar 18, 2016","973.65","987.40","993.70","969.05","0","-1.41"
"Mar 17, 2016","987.60","979.00","996.80","976.85","0","0.89"
"Mar 16, 2016","978.90","960.10","982.90","956.00","0","2.02"
"Mar 15, 2016","959.55","961.35","965.20","951.60","0","-0.21"
"Mar 14, 2016","961.60","967.25","977.50","955.75","0","-0.56"
"Mar 13, 2016","967.05","965.20","967.20","963.40","0","0.23"
"Mar 11, 2016","964.85","982.60","993.35","962.35","0","-1.76"
"Mar 10, 2016","982.15","980.70","991.00","971.85","0","0.16"
"Mar 09, 2016","980.55","984.10","987.00","972.95","0","-0.37"
"Mar 08, 2016","984.15","998.90","1,009.00","983.35","0","-1.47"
"Mar 07, 2016","998.80","984.75","1,010.85","976.95","0","1.42"
"Mar 06, 2016","984.80","980.90","985.75","978.65","0","0.38"
"Mar 04, 2016","981.05","947.50","988.40","944.30","0","3.56"
"Mar 03, 2016","947.35","937.50","956.75","932.35","0","1.06"
"Mar 02, 2016","937.40","937.50","942.60","931.65","0","-0.01"
"Mar 01, 2016","937.50","934.65","946.70","932.85","0","0.37"
"Feb 29, 2016","934.05","914.40","938.10","914.00","0","2.15"
"Feb 28, 2016","914.35","914.75","914.75","911.85","0","-0.09"
"Feb 26, 2016","915.15","927.25","930.90","913.25","0","-1.32"
"Feb 25, 2016","927.40","937.45","947.25","919.05","0","-1.10"
"Feb 24, 2016","937.75","945.15","957.40","934.80","0","-0.79"
"Feb 23, 2016","945.20","930.25","946.70","926.40","0","1.61"
"Feb 22, 2016","930.20","940.15","940.15","920.70","0","-1.21"
"Feb 21, 2016","941.60","942.25","942.25","940.05","0","0.12"
"Feb 19, 2016","940.45","947.95","951.55","940.30","0","-0.82"
"Feb 18, 2016","948.20","944.60","949.50","936.15","0","0.41"
"Feb 17, 2016","944.30","935.90","952.20","930.75","0","0.91"
"Feb 16, 2016","935.80","937.05","942.05","928.10","0","-0.21"
"Feb 15, 2016","937.80","953.65","955.00","933.90","0","-1.68"
"Feb 14, 2016","953.80","955.15","957.40","953.25","0","-0.45"
"Feb 12, 2016","958.15","956.70","961.95","951.80","0","0.16"
"Feb 11, 2016","956.65","937.75","970.10","934.45","0","2.06"
"Feb 10, 2016","937.35","934.30","937.45","922.90","0","0.29"
"Feb 09, 2016","934.65","929.50","939.85","922.40","0","0.57"
"Feb 08, 2016","929.35","910.75","934.20","901.55","0","2.04"
"Feb 07, 2016","910.75","912.65","914.30","910.75","0","-0.32"
"Feb 05, 2016","913.70","908.50","915.70","896.45","0","0.53"
"Feb 04, 2016","908.85","881.40","910.80","880.90","0","3.13"
"Feb 03, 2016","881.25","856.30","883.70","852.05","0","2.89"
"Feb 02, 2016","856.50","872.45","873.00","853.65","0","-1.83"
"Feb 01, 2016","872.50","873.70","877.55","866.05","0","-0.06"
"Jan 31, 2016","873.05","871.75","873.15","868.45","0","0.14"
"Jan 29, 2016","871.85","869.25","876.90","861.10","0","0.33"
"Jan 28, 2016","869.00","882.45","886.80","863.60","0","-1.49"
"Jan 27, 2016","882.10","875.85","884.85","871.90","0","0.74"
"Jan 26, 2016","875.60","859.25","879.80","855.35","0","1.90"
"Jan 25, 2016","859.30","833.30","864.70","833.30","0","3.13"
"Jan 24, 2016","833.20","833.40","836.85","832.95","0","0.17"
"Jan 22, 2016","831.75","820.20","843.20","818.90","0","1.43"
"Jan 21, 2016","820.00","823.45","827.55","811.60","0","-0.46"
"Jan 20, 2016","823.80","828.20","829.70","815.05","0","-0.48"
"Jan 19, 2016","827.80","821.05","835.95","820.55","0","0.85"
"Jan 18, 2016","820.85","822.80","832.75","818.70","0","-0.32"
"Jan 17, 2016","823.50","830.95","830.95","823.50","0","-0.90"
"Jan 15, 2016","830.95","835.85","845.10","823.15","0","-0.61"
"Jan 14, 2016","836.05","848.35","851.95","830.95","0","-1.47"
"Jan 13, 2016","848.50","833.30","855.75","833.20","0","1.84"
"Jan 12, 2016","833.20","848.85","850.00","831.20","0","-1.86"
"Jan 11, 2016","849.00","876.85","877.85","844.30","0","-3.18"
"Jan 10, 2016","876.90","878.00","882.10","876.85","0","-0.35"
"Jan 08, 2016","880.00","875.60","885.85","866.95","0","0.51"
"Jan 07, 2016","875.55","879.65","885.30","863.30","0","-0.45"
"Jan 06, 2016","879.55","890.25","893.15","874.10","0","-1.21"
"Jan 05, 2016","890.30","881.50","898.90","881.15","0","0.98"
"Jan 04, 2016","881.65","891.70","894.60","874.65","0","-1.17"
"Jan 03, 2016","892.10","890.95","894.05","890.70","0","-0.04"
"Dec 31, 2015","892.50","871.75","895.25","866.60","0","2.35"
"Dec 30, 2015","872.05","891.85","895.85","854.35","0","-2.10"
"Dec 29, 2015","890.80","881.85","895.65","880.65","0","0.99"
"Dec 28, 2015","882.10","891.60","892.70","875.55","0","-1.05"
"Dec 27, 2015","891.50","884.95","895.65","884.05","0","0.80"
"Dec 24, 2015","884.45","872.55","886.00","871.60","0","1.41"
"Dec 23, 2015","872.15","873.55","876.75","863.25","0","-0.15"
"Dec 22, 2015","873.50","873.10","880.10","870.60","0","0.03"
"Dec 21, 2015","873.25","857.95","882.05","855.60","0","1.77"
"Dec 20, 2015","858.05","860.05","860.10","857.90","0","-0.19"
"Dec 18, 2015","859.65","847.80","862.75","840.50","0","1.35"
"Dec 17, 2015","848.20","872.40","883.90","842.70","0","-2.76"
"Dec 16, 2015","872.25","855.45","880.35","855.35","0","1.92"
"Dec 15, 2015","855.80","847.85","860.95","847.35","0","0.93"
"Dec 14, 2015","847.90","842.50","856.65","837.10","0","0.63"
"Dec 13, 2015","842.55","842.75","844.40","841.55","0","0.15"
"Dec 11, 2015","841.25","854.10","859.70","838.50","0","-1.53"
"Dec 10, 2015","854.30","856.70","862.95","848.60","0","-0.27"
"Dec 09, 2015","856.65","851.10","866.85","847.60","0","0.62"
"Dec 08, 2015","851.35","857.65","863.90","845.70","0","-0.85"
"Dec 07, 2015","858.65","877.75","887.65","852.50","0","-2.14"
"Dec 06, 2015","877.45","881.55","883.50","873.70","0","-0.31"
"Dec 04, 2015","880.20","850.10","887.95","845.15","0","3.56"
"Dec 03, 2015","849.95","833.85","849.95","825.50","0","1.89"
"Dec 02, 2015","834.20","841.70","852.95","829.70","0","-0.88"
"Dec 01, 2015","841.60","832.70","846.45","831.85","0","1.13"
"Nov 30, 2015","832.20","833.15","835.70","826.10","0","-0.19"
"Nov 29, 2015","833.75","834.75","838.80","832.80","0","-0.32"
"Nov 27, 2015","836.45","854.70","857.50","833.95","0","-2.14"
"Nov 26, 2015","854.75","846.35","856.60","843.15","0","1.01"
"Nov 25, 2015","846.20","842.60","849.35","833.45","0","0.41"
"Nov 24, 2015","842.75","849.35","851.90","837.00","0","-0.78"
"Nov 23, 2015","849.40","857.15","857.65","844.65","0","-0.89"
"Nov 22, 2015","857.00","855.45","857.35","854.65","0","0.19"
"Nov 20, 2015","855.40","858.20","869.55","853.40","0","-0.33"
"Nov 19, 2015","858.25","852.45","865.00","849.30","0","0.67"
"Nov 18, 2015","852.50","854.75","855.15","846.30","0","-0.26"
"Nov 17, 2015","854.75","867.80","874.60","850.75","0","-1.51"
"Nov 16, 2015","867.85","863.65","875.60","858.30","0","0.47"
"Nov 15, 2015","863.75","865.10","868.95","863.35","0","0.24"
"Nov 13, 2015","861.70","881.95","884.50","860.60","0","-2.30"
"Nov 12, 2015","881.95","884.00","888.75","874.50","0","-0.24"
"Nov 11, 2015","884.05","903.10","907.85","880.95","0","-2.11"
"Nov 10, 2015","903.15","917.40","919.25","897.70","0","-1.57"
"Nov 09, 2015","917.55","941.05","943.30","910.65","0","-2.49"
"Nov 08, 2015","940.95","941.55","942.55","939.80","0","-0.15"
"Nov 06, 2015","942.35","953.30","961.50","938.10","0","-1.11"
"Nov 05, 2015","952.90","958.15","960.70","950.75","0","-0.54"
"Nov 04, 2015","958.10","966.25","977.05","953.20","0","-0.80"
"Nov 03, 2015","965.85","976.80","984.60","960.25","0","-1.16"
"Nov 02, 2015","977.15","986.10","986.30","971.40","0","-0.88"
"Nov 01, 2015","985.85","985.55","986.50","984.85","0","-0.15"
"Oct 30, 2015","987.35","992.65","1,000.40","986.15","0","-0.53"
"Oct 29, 2015","992.65","1,000.65","1,003.60","990.60","0","-0.80"
"Oct 28, 2015","1,000.65","986.70","1,014.95","986.45","0","1.42"
"Oct 27, 2015","986.65","997.55","997.95","983.70","0","-1.09"
"Oct 26, 2015","997.55","1,003.35","1,004.70","987.90","0","-0.58"
