"","Symbol","Series","Date","Prev.Close","Open.Price","High.Price","Low.Price","Last.Price","Close.Price","Average.Price","Total.Traded.Quantity","Turnover","No..of.Trades","Deliverable.Qty","X..Dly.Qt.to.Traded.Qty"
"211","GOLDBEES","EQ","06-Dec-2013",2867.2,2859.8,2859.8,2843.05,2848.05,2845.95,2848.82,10361,29516610.7,1905,5872,56.67
"212","GOLDBEES","EQ","09-Dec-2013",2845.95,2811,2848.5,2768,2813,2815.55,2830.21,24500,69340077.6,5204,15273,62.34
"213","GOLDBEES","EQ","10-Dec-2013",2815.55,2820,2850,2820,2835,2830,2837.89,24929,70745856.15,2403,17076,68.5
"214","GOLDBEES","EQ","11-Dec-2013",2830,2845,2858.75,2837,2839,2840.1,2846.89,20449,58216129.3,1959,11076,54.16
"215","GOLDBEES","EQ","12-Dec-2013",2840.1,2841,2847.95,2818.9,2831.9,2822,2826.08,14047,39697978.3,2129,7579,53.95
"216","GOLDBEES","EQ","13-Dec-2013",2822,2809,2821.8,2805,2815,2817.35,2816.74,22508,63399161.45,2304,12854,57.11
"217","GOLDBEES","EQ","16-Dec-2013",2817.35,2821.05,2836.9,2803.15,2812,2810.45,2819.54,34317,96758154.2,4207,16620,48.43
"218","GOLDBEES","EQ","17-Dec-2013",2810.45,2815.05,2824.9,2791.2,2795,2796.15,2804.58,30176,84630956.85,2384,21049,69.75
"219","GOLDBEES","EQ","18-Dec-2013",2796.15,2790,2798.5,2777.05,2795,2793.05,2785.58,26310,73288597.05,2426,17774,67.56
"220","GOLDBEES","EQ","19-Dec-2013",2793.05,2782.9,2794.9,2768,2774.9,2776.05,2782.43,32932,91630838.45,2577,19342,58.73
"221","GOLDBEES","EQ","20-Dec-2013",2776.05,2776,2776,2752,2767.8,2759.15,2759.61,50189,138501980.9,3567,36721,73.17
"222","GOLDBEES","EQ","23-Dec-2013",2759.15,2768,2775,2750,2762,2763.2,2762.75,21164,58470854.35,2724,13353,63.09
"223","GOLDBEES","EQ","24-Dec-2013",2763.2,2755,2763,2743,2753,2751.7,2750.61,27861,76634650.05,2582,19722,70.79
"224","GOLDBEES","EQ","26-Dec-2013",2751.7,2751.7,2774.6,2751.7,2755,2761.5,2763.38,17159,47416912.15,2392,7540,43.94
"225","GOLDBEES","EQ","27-Dec-2013",2761.5,2762,2775,2740,2747,2743.35,2749.64,16466,45275619.1,2592,9836,59.74
"226","GOLDBEES","EQ","30-Dec-2013",2743.35,2745,2754.75,2721,2725,2724.6,2727.67,60926,166186305,3184,54317,89.15
"227","GOLDBEES","EQ","31-Dec-2013",2724.6,2718,2724.8,2708,2723.9,2717.5,2711.82,47765,129529863.3,2697,40259,84.29
"228","GOLDBEES","EQ","01-Jan-2014",2717.5,2717,2732,2715.05,2725.9,2724.3,2726.59,46642,127173695.45,3163,34268,73.47
"229","GOLDBEES","EQ","02-Jan-2014",2724.3,2734,2749.45,2730.15,2748,2746.05,2743.09,27630,75791599.95,2210,14135,51.16
"230","GOLDBEES","EQ","03-Jan-2014",2746.05,2751,2770.05,2751,2764,2765.3,2763.21,41632,115037764.8,3239,28990,69.63
"231","GOLDBEES","EQ","06-Jan-2014",2765.3,2770.1,2779.4,2756.4,2760.05,2762.7,2765.77,44873,124108319.05,2695,24121,53.75
"232","GOLDBEES","EQ","07-Jan-2014",2762.7,2751,2770,2747.1,2769.95,2761.15,2759.37,20011,55217780.05,3423,11040,55.17
"233","GOLDBEES","EQ","08-Jan-2014",2761.15,2750,2754,2733.6,2738.45,2740.05,2740.12,21452,58781039.25,1803,15485,72.18
"234","GOLDBEES","EQ","09-Jan-2014",2740.05,2740,2748.8,2729,2744.9,2742.95,2742.62,18864,51736797.05,2057,11237,59.57
"235","GOLDBEES","EQ","10-Jan-2014",2742.95,2823.1,2941,2744,2756.85,2752.2,2754.84,11745,32355571.05,1868,6535,55.64
"236","GOLDBEES","EQ","13-Jan-2014",2752.2,2756,2771.75,2751.55,2756,2760.45,2764.96,21450,59308393.25,2185,14233,66.35
"237","GOLDBEES","EQ","14-Jan-2014",2760.45,2779,2779,2750,2773.7,2770.55,2764.62,18489,51115013.7,1706,12313,66.6
"238","GOLDBEES","EQ","15-Jan-2014",2770.55,2758,2772.9,2748.5,2757,2753.5,2760.31,16542,45660974.8,3270,7961,48.13
"239","GOLDBEES","EQ","16-Jan-2014",2753.5,2755,2762.9,2752,2758,2758.35,2757.54,14936,41186678.6,1606,10693,71.59
"240","GOLDBEES","EQ","17-Jan-2014",2758.35,2778.35,2788,2741.6,2775,2756.55,2749.57,11286,31031665.85,1264,5714,50.63
"241","GOLDBEES","EQ","20-Jan-2014",2756.55,2780,2780.05,2760.15,2774,2773.35,2774.43,22968,63723022.85,2047,17191,74.85
"242","GOLDBEES","EQ","21-Jan-2014",2773.35,2770,2775,2759.55,2766.55,2768.1,2763.94,13814,38181038.8,1205,9015,65.26
"243","GOLDBEES","EQ","22-Jan-2014",2768.1,2770,2772,2750.2,2750.2,2755.85,2764.27,13671,37790361.9,1481,9274,67.84
"244","GOLDBEES","EQ","23-Jan-2014",2755.85,2757.9,2759,2747.2,2747.4,2750.6,2752.07,25121,69134814.25,1752,17456,69.49
"245","GOLDBEES","EQ","24-Jan-2014",2750.6,2775,2780,2755,2762.05,2766.25,2764.99,12508,34584533.5,2438,7534,60.23
"246","GOLDBEES","EQ","27-Jan-2014",2766.25,2750.05,2794.95,2750.05,2790,2783.55,2784.97,32005,89132993.95,3030,21798,68.11
"247","GOLDBEES","EQ","28-Jan-2014",2783.55,2790,2800,2750.1,2776,2775.95,2772.26,30950,85801534.75,1836,22889,73.95
"248","GOLDBEES","EQ","29-Jan-2014",2775.95,2755.15,2840,2755.15,2815,2814.1,2785.89,23288,64877803.1,2346,16869,72.44
"249","GOLDBEES","EQ","30-Jan-2014",2814.1,2821.05,2830,2776,2776.05,2779.5,2789.05,22393,62455122.55,1932,12412,55.43
"250","GOLDBEES","EQ","31-Jan-2014",2779.5,2760,2775,2740,2761,2765.5,2763.42,14279,39458936.45,1371,8535,59.77
"251","GOLDBEES","EQ","03-Feb-2014",2765.5,2790,2790,2759,2761.5,2760.45,2768.17,10728,29696877.1,2742,5798,54.05
"252","GOLDBEES","EQ","04-Feb-2014",2760.45,2790,2790,2766,2771.65,2771.15,2777.68,15506,43070668.15,1548,9457,60.99
"253","GOLDBEES","EQ","05-Feb-2014",2771.15,2760,2773.5,2751.05,2771,2770.65,2767.33,12484,34547363.95,1297,6818,54.61
"254","GOLDBEES","EQ","06-Feb-2014",2770.65,2779.8,2780,2760.15,2771.7,2771.95,2773.96,13319,36946369.2,1261,8447,63.42
"255","GOLDBEES","EQ","07-Feb-2014",2771.95,2780,2783.95,2761.55,2780,2774.85,2775.16,22673,62921118.1,2875,15418,68
"256","GOLDBEES","EQ","10-Feb-2014",2774.85,2771.05,2793.85,2771,2790.25,2791.2,2785.07,33582,93528084.55,1962,27890,83.05
"257","GOLDBEES","EQ","11-Feb-2014",2791.2,2796,2809.8,2793,2800,2801.8,2802.43,25221,70680086.35,1900,16998,67.4
"258","GOLDBEES","EQ","12-Feb-2014",2801.8,2792,2808.95,2790.4,2805,2799.35,2796.76,11877,33217153.85,1069,8428,70.96
"259","GOLDBEES","EQ","13-Feb-2014",2799.35,2792.5,2804,2792.5,2795.05,2795.25,2796.03,8599,24043081.2,1270,5230,60.82
"260","GOLDBEES","EQ","14-Feb-2014",2795.25,2801.15,2813.9,2801.05,2810,2810.15,2809.36,17554,49315553.85,1536,10410,59.3
"261","GOLDBEES","EQ","17-Feb-2014",2810.15,2816.6,2856,2807,2855.95,2852.7,2833.74,52505,148785637.7,5175,31044,59.13
"262","GOLDBEES","EQ","18-Feb-2014",2852.7,2854,2862,2846.05,2859.55,2859.2,2853.88,52315,149300813.2,2682,37955,72.55
"263","GOLDBEES","EQ","19-Feb-2014",2859.2,2846.5,2867.8,2835,2865.1,2863,2854.41,25279,72156628.25,1860,14460,57.2
"264","GOLDBEES","EQ","20-Feb-2014",2863,2863,2865,2836.5,2852,2856.45,2856.05,18105,51708770,1557,8490,46.89
"265","GOLDBEES","EQ","21-Feb-2014",2856.45,2855.9,2856,2827.9,2847,2844.1,2844,10931,31087720.65,1183,6424,58.77
"266","GOLDBEES","EQ","24-Feb-2014",2844.1,2858.8,2860,2837.05,2856.3,2857.2,2849.24,15160,43194512.6,1659,10643,70.2
"267","GOLDBEES","EQ","25-Feb-2014",2857.2,2855.15,2858.9,2838,2850.9,2850.3,2848.6,15968,45486375.9,1417,9824,61.52
"268","GOLDBEES","EQ","26-Feb-2014",2850.3,2850.15,2860,2842,2854.05,2855.2,2851.54,35573,101437882.3,2166,22987,64.62
"269","GOLDBEES","EQ","28-Feb-2014",2855.2,2850,2862,2835.3,2848,2850.25,2849.44,58108,165575067.1,2473,47266,81.34
"270","GOLDBEES","EQ","03-Mar-2014",2850.25,2860.9,2878.9,2851.05,2863.7,2861.55,2863.92,48181,137986707.35,4078,29209,60.62
"271","GOLDBEES","EQ","04-Mar-2014",2861.55,2862,2874.9,2842,2845,2845.15,2857.17,33787,96535064.4,3247,21078,62.38
"272","GOLDBEES","EQ","05-Mar-2014",2845.15,2846.8,2852,2830.3,2832.1,2835.75,2840.86,16686,47402656.2,1825,10366,62.12
"273","GOLDBEES","EQ","06-Mar-2014",2835.75,2809,2831.95,2800.1,2825.4,2824.95,2822.29,13902,39235430.7,1652,9614,69.16
"274","GOLDBEES","EQ","07-Mar-2014",2824.95,2833,2848.35,2816.95,2820.5,2821.5,2832.51,24351,68974364.5,3637,13832,56.8
"275","GOLDBEES","EQ","10-Mar-2014",2821.5,2819.95,2819.95,2800,2810,2805.25,2807.4,29795,83646482.05,2827,18860,63.3
"276","GOLDBEES","EQ","11-Mar-2014",2805.25,2775,2813.95,2775,2810.05,2809.7,2805.24,53495,150066302.2,1606,44619,83.41
"277","GOLDBEES","EQ","12-Mar-2014",2809.7,2830.25,2833,2814.95,2821,2818,2825.63,24096,68086470.85,1821,14767,61.28
"278","GOLDBEES","EQ","13-Mar-2014",2818,2830,2830,2816.3,2823,2822,2822.01,15125,42682838.6,1798,8677,57.37
"279","GOLDBEES","EQ","14-Mar-2014",2822,2824,2840,2822.05,2840,2836.65,2829.59,14724,41662935.95,2159,8719,59.22
"280","GOLDBEES","EQ","18-Mar-2014",2836.65,2801.05,2834,2801.05,2813,2812.8,2813.72,23628,66482513.1,3605,14993,63.45
"281","GOLDBEES","EQ","19-Mar-2014",2812.8,2810,2815,2790,2797.9,2791.75,2798.21,10878,30438967.2,1739,6619,60.85
"282","GOLDBEES","EQ","20-Mar-2014",2791.75,2790,2790,2750,2762,2754.4,2763.98,16488,45572484.4,3117,9326,56.56
"283","GOLDBEES","EQ","21-Mar-2014",2754.4,2754,2766.8,2749,2760,2762.7,2757.51,11919,32866786.15,1873,6104,51.21
"284","GOLDBEES","EQ","22-Mar-2014",2762.7,2763,2764,2746.05,2764,2759.1,2754.98,1172,3228838.3,254,605,51.62
"285","GOLDBEES","EQ","24-Mar-2014",2759.1,2759,2759,2678,2724,2730.95,2731.23,16868,46070321.2,2952,9525,56.47
"286","GOLDBEES","EQ","25-Mar-2014",2730.95,2710,2731,2699,2702,2703.15,2714.19,23022,62486102.5,3282,13743,59.7
"287","GOLDBEES","EQ","26-Mar-2014",2703.15,2700,2711.9,2695,2699.05,2700.65,2702.07,16511,44613953.05,2422,10467,63.39
"288","GOLDBEES","EQ","27-Mar-2014",2700.65,2710,2710,2680,2685,2682.6,2686.88,31213,83865679,3315,24515,78.54
"289","GOLDBEES","EQ","28-Mar-2014",2682.6,2699,2699,2677,2684,2686.1,2686.87,23356,62754442.25,2912,10251,43.89
"290","GOLDBEES","EQ","31-Mar-2014",2686.1,2685,2710,2679,2707.8,2707.25,2698.54,21709,58582573.6,3382,9569,44.08
"291","GOLDBEES","EQ","01-Apr-2014",2707.25,2699.95,2709.65,2675,2677,2677.75,2686.81,24062,64650111.05,3809,13008,54.06
"292","GOLDBEES","EQ","02-Apr-2014",2677.75,2685,2685,2630,2637.5,2637,2640.38,39915,105390828.55,4858,25916,64.93
"293","GOLDBEES","EQ","03-Apr-2014",2637,2641,2668.8,2641,2663.85,2661.45,2655.33,25357,67331167.85,2573,13115,51.72
"294","GOLDBEES","EQ","04-Apr-2014",2661.45,2662,2668.95,2650.05,2666,2664.05,2664.38,11336,30203396.35,1519,6598,58.2
"295","GOLDBEES","EQ","07-Apr-2014",2664.05,2667.5,2682.85,2664.05,2670,2667.95,2672.87,14875,39758963.4,3273,8725,58.66
"296","GOLDBEES","EQ","09-Apr-2014",2667.95,2689,2766.25,2670.15,2684,2683.6,2681.11,26278,70454204.3,2404,16434,62.54
"297","GOLDBEES","EQ","10-Apr-2014",2683.6,2662.5,2714,2662.5,2711.9,2709.85,2702.5,20993,56733596.6,2248,13817,65.82
"298","GOLDBEES","EQ","11-Apr-2014",2709.85,2709,2716.95,2701.05,2706,2706.65,2709.77,17649,47824699.1,1455,12170,68.96
"299","GOLDBEES","EQ","15-Apr-2014",2706.65,2707,2735,2706,2735,2732.35,2724.82,26797,73017048.4,3664,15928,59.44
"300","GOLDBEES","EQ","16-Apr-2014",2732.35,2722,2744,2716.2,2728,2731.8,2728.44,18134,49477495.95,1934,11223,61.89
"301","GOLDBEES","EQ","17-Apr-2014",2731.8,2731,2751,2725.5,2742,2740.7,2741.17,23265,63773397.2,1982,17157,73.75
"302","GOLDBEES","EQ","21-Apr-2014",2740.7,2730,2755,2715,2750,2751.95,2741.98,36186,99221139,2538,27561,76.16
"303","GOLDBEES","EQ","22-Apr-2014",2751.95,2749.95,2779,2746.2,2775,2774.5,2765.39,34767,96144448.4,1970,26576,76.44
"304","GOLDBEES","EQ","23-Apr-2014",2774.5,2774,2793.4,2756,2782.1,2783.95,2785.14,20614,57412940.3,1636,13473,65.36
"305","GOLDBEES","EQ","25-Apr-2014",2783.95,2772,2805,2772,2800,2799.35,2798.43,39057,109298263.65,2368,26056,66.71
"306","GOLDBEES","EQ","28-Apr-2014",2799.35,2798,2815,2795.05,2810,2803.4,2802.59,24130,67626470.1,1771,16293,67.52
"307","GOLDBEES","EQ","29-Apr-2014",2803.4,2803.4,2807,2783.1,2807,2795.65,2793.37,65248,182261806.15,1578,49932,76.53
"308","GOLDBEES","EQ","30-Apr-2014",2795.65,2799,2799,2778,2790,2785.85,2784.48,10948,30484491.15,1417,7657,69.94
"309","GOLDBEES","EQ","02-May-2014",2785.85,2793.5,2802,2775,2775,2783.25,2788.01,101949,284235054.4,15926,63508,62.29
"310","GOLDBEES","EQ","05-May-2014",2783.25,2804.4,2804.4,2773.1,2792.5,2794.45,2787.22,48605,135472657.7,2827,33169,68.24
"311","GOLDBEES","EQ","06-May-2014",2794.45,2799.95,2809.8,2780,2798,2797.25,2792.76,20522,57313060.1,1418,14445,70.39
"312","GOLDBEES","EQ","07-May-2014",2797.25,2791.05,2802,2788.6,2797,2799.8,2796.86,32753,91605677.25,3093,23605,72.07
"313","GOLDBEES","EQ","08-May-2014",2799.8,2751,2788,2751,2778.1,2777.05,2774.72,22644,62830794.55,1266,15568,68.75
"314","GOLDBEES","EQ","09-May-2014",2777.05,2779.95,2782.3,2756.1,2764,2763.65,2769.95,27287,75583696.65,1858,19587,71.78
"315","GOLDBEES","EQ","12-May-2014",2763.65,2751.05,2769.95,2726.1,2760,2758.4,2749.91,51445,141469240.3,3578,36575,71.1
"316","GOLDBEES","EQ","13-May-2014",2758.4,2750,2755,2740.05,2741.55,2744.4,2747.53,41820,114901595,2971,29178,69.77
"317","GOLDBEES","EQ","14-May-2014",2744.4,2742,2743.9,2725.1,2743.9,2740.9,2737.83,24662,67520365.7,1831,20008,81.13
"318","GOLDBEES","EQ","15-May-2014",2740.9,2735.15,2759.9,2730.65,2738,2738.05,2741.42,36549,100196275.8,3138,26409,72.26
"319","GOLDBEES","EQ","16-May-2014",2738.05,2721,2730,2691.65,2700,2701.5,2703.99,52964,143213986.2,3444,32950,62.21
"320","GOLDBEES","EQ","19-May-2014",2701.5,2699.95,2699.95,2670,2677.8,2675.75,2680.53,42073,112777785.05,3859,29836,70.91
"321","GOLDBEES","EQ","20-May-2014",2675.75,2675,2675,2648,2666,2664.1,2661.33,37914,100901693.5,3060,26811,70.72
"322","GOLDBEES","EQ","21-May-2014",2664.1,2661,2665,2651.65,2653.15,2654.05,2656.1,28942,76872985.1,2186,19243,66.49
"323","GOLDBEES","EQ","22-May-2014",2654.05,2645,2645,2555.15,2562,2559.8,2576.61,112699,290381256.8,7900,84118,74.64
"324","GOLDBEES","EQ","23-May-2014",2559.8,2559.8,2574,2535.05,2555,2550.9,2555.29,65661,167782607.05,5202,43353,66.03
"325","GOLDBEES","EQ","26-May-2014",2550.9,2550.9,2562.95,2535.1,2560,2559.1,2554.79,59663,152426577.55,4256,38401,64.36
"326","GOLDBEES","EQ","27-May-2014",2559.1,2550,2569.9,2542.05,2551,2545.65,2555.27,47264,120772479.35,3219,34015,71.97
"327","GOLDBEES","EQ","28-May-2014",2545.65,2530.1,2535,2516,2525,2525.45,2522.48,30350,76557398.85,3782,20627,67.96
"328","GOLDBEES","EQ","29-May-2014",2525.45,2527,2529.7,2485,2485.9,2492.6,2498.94,34269,85636171.9,5666,23326,68.07
"329","GOLDBEES","EQ","30-May-2014",2492.6,2495,2504.85,2481,2496,2492.1,2492.14,33606,83751012.6,3934,21150,62.94
"330","GOLDBEES","EQ","02-Jun-2014",2492.1,2500,2500,2477,2480,2480.15,2483.56,30037,74598576.5,4999,20752,69.09
"331","GOLDBEES","EQ","03-Jun-2014",2480.15,2480,2488,2469.05,2480,2481.35,2478.2,37962,94077539.35,3545,27503,72.45
"332","GOLDBEES","EQ","04-Jun-2014",2481.35,2485,2494.8,2475,2483,2477.1,2483.75,42069,104488745.85,3228,22658,53.86
"333","GOLDBEES","EQ","05-Jun-2014",2477.1,2475,2476.6,2465,2472,2471.45,2471.43,20783,51363691.75,3115,14766,71.05
"334","GOLDBEES","EQ","06-Jun-2014",2471.45,2472,2489,2470,2471,2473.3,2480.12,26059,64629547.65,3085,16740,64.24
"335","GOLDBEES","EQ","09-Jun-2014",2473.3,2489,2489,2452.15,2464,2466.55,2460.32,54288,133565669.95,5060,38196,70.36
"336","GOLDBEES","EQ","10-Jun-2014",2466.55,2480,2499.95,2460,2470,2469.65,2471.93,36392,89958355.8,2642,26571,73.01
"337","GOLDBEES","EQ","11-Jun-2014",2469.65,2480.15,2488.05,2471.05,2485,2484.5,2482.75,29999,74480110.15,2403,19416,64.72
"338","GOLDBEES","EQ","12-Jun-2014",2484.5,2490,2490,2471.05,2485,2485.15,2482.51,25999,64542683.6,1965,18471,71.05
"339","GOLDBEES","EQ","13-Jun-2014",2485.15,2485.25,2515,2445,2514.5,2512.25,2509.05,44080,110599071.1,4237,32560,73.87
"340","GOLDBEES","EQ","16-Jun-2014",2512.25,2525.15,2567,2520.05,2559,2559.4,2556.47,46508,118896099.8,5376,31057,66.78
"341","GOLDBEES","EQ","17-Jun-2014",2559.4,2559,2560,2518,2537.75,2533.55,2537.38,21372,54228875,2367,9060,42.39
"342","GOLDBEES","EQ","18-Jun-2014",2533.55,2535,2549.95,2529.95,2544,2542.95,2539.52,31990,81239096.15,2531,19143,59.84
"343","GOLDBEES","EQ","19-Jun-2014",2542.95,2522,2562.75,2522,2561.95,2553.85,2547,23187,59057242.6,1924,16312,70.35
"344","GOLDBEES","EQ","20-Jun-2014",2553.85,2581.05,2619.95,2581.05,2613.9,2609.4,2608.52,52766,137641155.45,4165,30344,57.51
"345","GOLDBEES","EQ","23-Jun-2014",2609.4,2602,2624.5,2600,2605.35,2607.35,2613.54,27162,70989076.8,2376,17104,62.97
"346","GOLDBEES","EQ","24-Jun-2014",2607.35,2607,2626.05,2591,2625.6,2619.35,2612.26,35546,92855273.35,2302,22005,61.91
"347","GOLDBEES","EQ","25-Jun-2014",2619.35,2614.8,2614.8,2602,2602.75,2604.15,2606.67,16122,42024660,1386,10039,62.27
"348","GOLDBEES","EQ","26-Jun-2014",2604.15,2604,2610,2597.55,2604,2606.7,2605.04,16211,42230254.05,1445,9527,58.77
"349","GOLDBEES","EQ","27-Jun-2014",2606.7,2610.15,2616,2598,2603.5,2600.85,2607.09,15456,40295120.5,1569,8243,53.33
"350","GOLDBEES","EQ","30-Jun-2014",2600.85,2600.85,2611,2590.5,2600.75,2606.75,2600.24,17653,45902122.85,1796,9056,51.3
"351","GOLDBEES","EQ","01-Jul-2014",2606.75,2616,2625.95,2602,2605,2607.8,2617.2,19678,51501336,2555,13678,69.51
"352","GOLDBEES","EQ","02-Jul-2014",2607.8,2618.8,2618.8,2593.65,2595,2596.95,2597.54,12654,32869293.95,1478,7798,61.62
"353","GOLDBEES","EQ","03-Jul-2014",2596.95,2596,2596,2572.8,2587.5,2580,2582.2,15347,39628966.2,1730,8982,58.53
"354","GOLDBEES","EQ","04-Jul-2014",2580,2533,2581,2533,2579.5,2580.2,2573.98,14140,36396085.35,1724,8392,59.35
"355","GOLDBEES","EQ","07-Jul-2014",2580.2,2585,2585,2562,2566,2565.05,2570.05,17067,43863080.05,3331,10609,62.16
"356","GOLDBEES","EQ","08-Jul-2014",2565.05,2570,2575.05,2560.2,2563,2563.05,2565.77,9566,24544158.8,1599,6006,62.78
"357","GOLDBEES","EQ","09-Jul-2014",2563.05,2563,2579.95,2563,2570,2570.1,2570.51,19082,49050403.8,2039,9345,48.97
"358","GOLDBEES","EQ","10-Jul-2014",2570.1,2570,2640,2560.65,2635,2633.65,2598.28,42523,110486640.4,3404,25613,60.23
"359","GOLDBEES","EQ","11-Jul-2014",2633.65,2620,2638,2616.15,2619,2625.15,2627.82,26419,69424306.7,2499,15568,58.93
"360","GOLDBEES","EQ","14-Jul-2014",2625.15,2625,2625,2600,2612,2609.25,2608.3,27130,70763069.35,1994,13512,49.8
"361","GOLDBEES","EQ","15-Jul-2014",2609.25,2595,2598.8,2585,2595.05,2594.95,2590.28,12380,32067685.2,2388,7798,62.99
"362","GOLDBEES","EQ","16-Jul-2014",2594.95,2585,2585,2571.05,2585,2578.25,2576.13,8414,21675520.05,1400,4175,49.62
"363","GOLDBEES","EQ","17-Jul-2014",2578.25,2584,2597.6,2571.05,2583.1,2585.05,2586.62,9713,25123813.55,1303,4573,47.08
"364","GOLDBEES","EQ","18-Jul-2014",2585.05,2600.05,2620,2591.35,2595,2595.7,2605.81,16383,42690975.05,1811,6535,39.89
"365","GOLDBEES","EQ","21-Jul-2014",2595.7,2602,2602,2586.05,2599.8,2595.7,2593.88,8786,22789839.15,1603,4296,48.9
"366","GOLDBEES","EQ","22-Jul-2014",2595.7,2590.5,2595,2580,2587,2585.65,2583.58,9718,25107248.5,1234,4831,49.71
"367","GOLDBEES","EQ","23-Jul-2014",2585.65,2589.95,2589.95,2575.55,2580.95,2581.1,2581.23,13885,35840336.05,1361,7796,56.15
"368","GOLDBEES","EQ","24-Jul-2014",2581.1,2572,2575,2545.1,2569.7,2567.3,2565.4,8380,21498050.25,1316,4672,55.75
"369","GOLDBEES","EQ","25-Jul-2014",2567.3,2564.1,2565,2550.05,2552.95,2551.6,2554.64,11098,28351392,1723,6621,59.66
"370","GOLDBEES","EQ","28-Jul-2014",2551.6,2562.5,2587.9,2556.1,2578.5,2576.75,2577.47,16623,42845201.25,1687,9507,57.19
"371","GOLDBEES","EQ","30-Jul-2014",2576.75,2575,2575,2556.15,2574.95,2568.2,2567.35,12685,32566886.85,1353,5650,44.54
"372","GOLDBEES","EQ","31-Jul-2014",2568.2,2567.5,2574.8,2562.35,2573.9,2569.15,2569.21,10370,26642711.9,1052,5578,53.79
"373","GOLDBEES","EQ","01-Aug-2014",2569.15,2565,2580,2560,2579,2578.75,2568.1,24172,62075997.8,2541,18176,75.19
"374","GOLDBEES","EQ","04-Aug-2014",2578.75,2587.5,2594.9,2575.55,2589.9,2589.2,2587.51,15819,40931795.25,1722,7578,47.9
"375","GOLDBEES","EQ","05-Aug-2014",2589.2,2589.2,2589.2,2572.55,2589,2584.65,2583.15,12213,31548028.55,1632,8083,66.18
"376","GOLDBEES","EQ","06-Aug-2014",2584.65,2580,2604.9,2576,2595,2597.85,2597,18595,48291268.85,1722,8846,47.57
"377","GOLDBEES","EQ","07-Aug-2014",2597.85,2620,2628,2615,2622,2617.9,2625.12,35977,94443822.25,2941,25229,70.13
"378","GOLDBEES","EQ","08-Aug-2014",2617.9,2635.15,2663.85,2631.05,2650,2647.95,2650.89,57001,151103601.35,3016,37815,66.34
"379","GOLDBEES","EQ","11-Aug-2014",2647.95,2635,2635,2612,2620.5,2619.65,2618.35,12416,32509389.85,1948,6832,55.03
"380","GOLDBEES","EQ","12-Aug-2014",2619.65,2619,2639,2612,2639,2632.35,2622.83,15660,41073537.7,1349,10097,64.48
"381","GOLDBEES","EQ","13-Aug-2014",2632.35,2636,2636,2621,2636,2625.9,2627.93,11134,29259403.7,1302,6443,57.87
"382","GOLDBEES","EQ","14-Aug-2014",2625.9,2616.05,2638.8,2616.05,2631,2627.8,2629.32,15496,40743925.2,1303,9430,60.85
"383","GOLDBEES","EQ","18-Aug-2014",2627.8,2609.8,2615.95,2600,2603,2602.45,2606.72,13744,35826709.9,2734,6142,44.69
"384","GOLDBEES","EQ","19-Aug-2014",2602.45,2599.8,2599.8,2590,2592,2592.25,2595.7,9658,25069292.55,1350,4820,49.91
"385","GOLDBEES","EQ","20-Aug-2014",2592.25,2592,2600,2585.05,2599.05,2595.7,2591.4,11707,30337488.85,1352,6989,59.7
"386","GOLDBEES","EQ","21-Aug-2014",2595.7,2681,2681,2566.6,2571.8,2569.45,2577.09,12146,31301287.4,1773,7301,60.11
"387","GOLDBEES","EQ","22-Aug-2014",2569.45,2565,2579,2552,2574.2,2573.8,2561.82,14619,37451209.15,1807,6814,46.61
"388","GOLDBEES","EQ","25-Aug-2014",2573.8,2573,2577.8,2546.05,2557,2553.25,2558.97,16148,41322268.65,2339,9471,58.65
"389","GOLDBEES","EQ","26-Aug-2014",2553.25,2589,2589,2550,2565,2568.8,2567.67,13379,34352802.65,1278,7073,52.87
"390","GOLDBEES","EQ","27-Aug-2014",2568.8,2574.85,2574.85,2558,2565,2560.15,2561.7,7793,19963321.05,1084,4775,61.27
"391","GOLDBEES","EQ","28-Aug-2014",2560.15,2552,2580,2551.4,2580,2570.75,2567.58,11549,29652991.25,1394,5838,50.55
"392","GOLDBEES","EQ","01-Sep-2014",2570.75,2569.85,2578.5,2561.3,2571,2570.95,2569.08,11324,29092225.35,2358,7189,63.48
"393","GOLDBEES","EQ","02-Sep-2014",2570.95,2569.9,2569.9,2555,2555.5,2556.2,2558.69,10150,25970659.7,1650,6585,64.88
"394","GOLDBEES","EQ","03-Sep-2014",2556.2,2555,2555,2531.25,2544,2546.25,2546.05,13293,33844577.45,2067,7480,56.27
"395","GOLDBEES","EQ","04-Sep-2014",2546.25,2568,2568,2526.8,2533.15,2535.65,2535.25,25182,63842615.05,2300,19909,79.06
"396","GOLDBEES","EQ","05-Sep-2014",2535.65,2533.95,2534.65,2521,2528.85,2528.2,2526.9,13402,33865573.95,2066,8609,64.24
"397","GOLDBEES","EQ","08-Sep-2014",2528.2,2549.85,2549.85,2516.15,2519,2518.35,2524.66,18416,46494159.8,3241,10890,59.13
"398","GOLDBEES","EQ","09-Sep-2014",2518.35,2515,2517.85,2504.25,2505,2509.85,2509.7,26994,67746889.75,2396,15750,58.35
"399","GOLDBEES","EQ","10-Sep-2014",2509.85,2510,2528.9,2509,2525.2,2525.15,2523.84,18396,46428491.9,1994,7529,40.93
"400","GOLDBEES","EQ","11-Sep-2014",2525.15,2520,2520,2506,2507.35,2510.95,2510.75,11099,27866867.1,1872,7214,65
