"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","06-Sep-2016","        254.60","        257.20","        261.50","        256.00","        261.30","        260.10","        258.83","   16620963","          4302065706.20","     159177","    8417509","         50.64"
"SBIN","N5","06-Sep-2016","      11403.25","      11400.00","      11400.00","      11385.00","      11400.00","      11395.53","      11393.51","        129","             1469762.45","         24","        129","        100.00"
"SBIN","EQ","07-Sep-2016","        260.10","        262.90","        270.30","        260.40","        267.00","        266.80","        266.14","   30862337","          8213706214.00","     164647","   12072931","         39.12"
"SBIN","N2","07-Sep-2016","      10950.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","         12","              130800.00","          4","         12","        100.00"
"SBIN","N5","07-Sep-2016","      11395.53","      11410.00","      11424.00","      11410.00","      11415.00","      11415.82","      11414.19","         49","              559295.30","         11","         49","        100.00"
"SBIN","EQ","08-Sep-2016","        266.80","        268.00","        271.60","        266.90","        267.80","        268.35","        269.03","   14339143","          3857639673.70","      79489","    4554367","         31.76"
"SBIN","N2","08-Sep-2016","      10900.00","      10950.00","      10950.00","      10865.00","      10865.00","      10865.30","      10893.53","         15","              163403.00","          8","         15","        100.00"
"SBIN","N5","08-Sep-2016","      11415.82","      11410.40","      11469.99","      11410.00","      11469.99","      11448.08","      11423.28","        189","             2159000.11","         31","        152","         80.42"
"SBIN","EQ","09-Sep-2016","        268.35","        268.40","        268.40","        263.35","        263.70","        264.10","        265.20","   11455826","          3038132235.10","      65770","    3558542","         31.06"
"SBIN","N2","09-Sep-2016","      10865.30","      10900.00","      10900.00","      10800.00","      10800.00","      10825.70","      10837.10","         77","              834456.46","         16","         68","         88.31"
"SBIN","N5","09-Sep-2016","      11448.08","      11499.00","      11500.00","      11470.00","      11471.00","      11471.20","      11477.05","         89","             1021457.85","         22","         88","         98.88"
"SBIN","EQ","12-Sep-2016","        264.10","        257.50","        258.75","        251.80","        253.65","        252.75","        254.85","   18989750","          4839445217.10","     115272","    7725813","         40.68"
"SBIN","N2","12-Sep-2016","      10825.70","      10850.00","      10870.00","      10850.00","      10860.00","      10864.00","      10854.25","         48","              521004.00","          8","         48","        100.00"
"SBIN","N5","12-Sep-2016","      11471.20","      11465.15","      11515.00","      11440.00","      11452.00","      11477.64","      11477.65","        236","             2708724.30","         34","        236","        100.00"
"SBIN","EQ","14-Sep-2016","        252.75","        255.00","        258.00","        253.00","        257.65","        257.55","        256.10","   12754966","          3266575887.50","      77074","    4507920","         35.34"
"SBIN","N2","14-Sep-2016","      10864.00","      10836.00","      10836.00","      10835.00","      10835.00","      10835.33","      10835.33","         15","              162530.00","          2","         15","        100.00"
"SBIN","N5","14-Sep-2016","      11477.64","      11475.00","      11495.00","      11465.00","      11495.00","      11494.12","      11482.82","        261","             2997016.10","         40","        257","         98.47"
"SBIN","EQ","15-Sep-2016","        257.55","        258.35","        258.35","        254.20","        256.35","        256.00","        255.84","    7783662","          1991407360.65","      56689","    1839833","         23.64"
"SBIN","N2","15-Sep-2016","      10835.33","      10835.05","      11000.00","      10835.05","      11000.00","      11000.00","      10966.69","         25","              274167.25","          5","         20","         80.00"
"SBIN","N5","15-Sep-2016","      11494.12","      11485.00","      11490.00","      11460.00","      11460.00","      11468.18","      11477.89","        360","             4132042.00","         33","        308","         85.56"
"SBIN","EQ","16-Sep-2016","        256.00","        257.95","        262.00","        253.40","        255.20","        254.30","        257.69","   18013477","          4641967997.75","     109581","    7860169","         43.63"
"SBIN","N2","16-Sep-2016","      11000.00","      10861.00","      10861.00","      10861.00","      10861.00","      10861.00","      10861.00","          1","               10861.00","          1","          1","        100.00"
"SBIN","N5","16-Sep-2016","      11468.18","      11452.00","      11480.50","      11452.00","      11460.10","      11466.13","      11466.85","        210","             2408039.38","         39","        209","         99.52"
"SBIN","EQ","19-Sep-2016","        254.30","        256.00","        258.30","        255.20","        255.60","        255.65","        256.30","   11433295","          2930319084.10","      66390","    4088895","         35.76"
"SBIN","N2","19-Sep-2016","      10861.00","      10990.00","      11000.00","      10950.00","      11000.00","      11000.00","      10995.39","        124","             1363428.95","         12","        124","        100.00"
"SBIN","N5","19-Sep-2016","      11466.13","      11468.00","      11504.00","      11468.00","      11504.00","      11502.81","      11481.53","        271","             3111495.00","         28","        216","         79.70"
"SBIN","EQ","20-Sep-2016","        255.65","        256.40","        256.40","        253.65","        253.85","        254.45","        254.84","    9914599","          2526638415.15","      74224","    4170709","         42.07"
"SBIN","N2","20-Sep-2016","      11000.00","      11000.00","      11015.00","      11000.00","      11000.00","      11000.00","      11000.72","        173","             1903125.00","         11","        173","        100.00"
"SBIN","N5","20-Sep-2016","      11502.81","      11499.00","      11500.00","      11481.00","      11493.00","      11492.66","      11492.98","        189","             2172173.50","         28","        184","         97.35"
"SBIN","N6","20-Sep-2016","      11340.00","      11240.00","      11240.00","      11000.00","      11000.00","      11000.00","      11171.43","          7","               78200.00","          3","          7","        100.00"
"SBIN","EQ","21-Sep-2016","        254.45","        254.50","        256.25","        250.65","        251.60","        251.15","        253.32","   12817180","          3246800452.60","      94441","    5709914","         44.55"
"SBIN","N2","21-Sep-2016","      11000.00","      11000.00","      11000.00","      10905.00","      10960.00","      10960.00","      10958.00","         70","              767060.00","         10","         67","         95.71"
"SBIN","N5","21-Sep-2016","      11492.66","      11490.00","      11500.00","      11475.00","      11490.00","      11490.96","      11487.25","        199","             2285962.00","         26","        196","         98.49"
"SBIN","N6","21-Sep-2016","      11000.00","      11240.00","      11340.00","      11240.00","      11340.00","      11340.00","      11290.00","         10","              112900.00","          2","         10","        100.00"
"SBIN","EQ","22-Sep-2016","        251.15","        257.90","        258.45","        255.10","        257.90","        257.90","        256.74","   20797370","          5339562004.55","     116332","   10720246","         51.55"
"SBIN","N2","22-Sep-2016","      10960.00","      11000.00","      11040.00","      11000.00","      11040.00","      11040.00","      11002.50","         16","              176040.00","          6","         16","        100.00"
"SBIN","N5","22-Sep-2016","      11490.96","      11514.00","      11700.00","      11498.20","      11550.00","      11550.00","      11579.36","         78","              903190.30","         10","         68","         87.18"
"SBIN","EQ","23-Sep-2016","        257.90","        258.80","        258.80","        253.80","        254.25","        254.55","        256.61","   12730223","          3266639842.20","      72436","    5580214","         43.83"
"SBIN","N5","23-Sep-2016","      11550.00","      11549.00","      11551.00","      11520.00","      11520.00","      11524.84","      11530.12","         42","              484265.00","          8","         42","        100.00"
"SBIN","EQ","26-Sep-2016","        254.55","        253.95","        254.45","        250.65","        251.90","        251.65","        252.38","    8800173","          2221028546.90","      60654","    2685917","         30.52"
"SBIN","N2","26-Sep-2016","      11040.00","      11050.00","      11050.00","      11050.00","      11050.00","      11050.00","      11050.00","          8","               88400.00","          3","          8","        100.00"
"SBIN","N5","26-Sep-2016","      11524.84","      11500.00","      11552.00","      11500.00","      11525.00","      11548.80","      11513.02","        258","             2970358.00","         28","        256","         99.22"
"SBIN","N6","26-Sep-2016","      11340.00","      11001.00","      11001.00","      11001.00","      11001.00","      11001.00","      11001.00","          1","               11001.00","          1","          1","        100.00"
"SBIN","EQ","27-Sep-2016","        251.65","        253.15","        253.90","        248.30","        248.85","        249.00","        250.72","   11345387","          2844547519.05","      68190","    4760497","         41.96"
"SBIN","N2","27-Sep-2016","      11050.00","      11050.00","      11050.00","      11050.00","      11050.00","      11050.00","      11050.00","         18","              198900.00","          6","         18","        100.00"
"SBIN","N5","27-Sep-2016","      11548.80","      11502.00","      11511.00","      11502.00","      11511.00","      11511.00","      11508.14","         14","              161114.00","          5","         14","        100.00"
"SBIN","EQ","28-Sep-2016","        249.00","        250.00","        255.80","        248.05","        254.00","        253.75","        253.17","   17277539","          4374207279.75","      82646","    6685102","         38.69"
"SBIN","N2","28-Sep-2016","      11050.00","      11040.00","      11040.00","      11040.00","      11040.00","      11040.00","      11040.00","          1","               11040.00","          1","          1","        100.00"
"SBIN","N5","28-Sep-2016","      11511.00","      11512.00","      11550.00","      11505.00","      11550.00","      11538.08","      11524.50","        219","             2523864.75","         29","        219","        100.00"
"SBIN","EQ","29-Sep-2016","        253.75","        255.00","        256.75","        243.50","        249.00","        247.25","        249.18","   27870695","          6944958073.60","     120912","   12868818","         46.17"
"SBIN","N2","29-Sep-2016","      11040.00","      11010.00","      11010.00","      10900.00","      10950.00","      10943.33","      10923.97","        203","             2217565.00","         14","        200","         98.52"
"SBIN","N5","29-Sep-2016","      11538.08","      11550.00","      11556.00","      11531.00","      11540.00","      11541.61","      11548.01","        479","             5531495.45","         76","        473","         98.75"
"SBIN","EQ","30-Sep-2016","        247.25","        246.85","        252.50","        245.80","        252.00","        251.25","        249.88","   14826293","          3704817879.15","     105590","    5136844","         34.65"
"SBIN","N5","30-Sep-2016","      11541.61","      11255.10","      11575.00","      11255.10","      11570.00","      11557.87","      11540.33","        135","             1557945.19","         33","        130","         96.30"
"SBIN","EQ","03-Oct-2016","        251.25","        253.00","        256.65","        252.65","        255.10","        255.30","        255.23","    9314647","          2377418129.10","      74160","    3403117","         36.54"
"SBIN","N2","03-Oct-2016","      10943.33","      10978.00","      10978.00","      10958.00","      10958.00","      10958.00","      10972.80","         10","              109728.00","          5","         10","        100.00"
"SBIN","N5","03-Oct-2016","      11557.87","      11590.00","      11630.00","      11563.11","      11575.00","      11574.52","      11577.83","        233","             2697633.69","         37","        224","         96.14"
"SBIN","N6","03-Oct-2016","      11001.00","      11102.00","      11102.00","      11101.00","      11101.00","      11101.03","      11101.04","         26","              288627.00","          4","         26","        100.00"
"SBIN","EQ","04-Oct-2016","        255.30","        255.80","        262.00","        253.80","        261.00","        259.75","        257.53","   21532806","          5545444642.05","     117839","    6172659","         28.67"
"SBIN","N2","04-Oct-2016","      10958.00","      11500.00","      11500.00","      10800.00","      11000.00","      11000.00","      10944.71","        181","             1980992.07","         18","        140","         77.35"
"SBIN","N5","04-Oct-2016","      11574.52","      11570.00","      11619.99","      11561.00","      11581.00","      11590.36","      11582.74","        198","             2293382.17","         27","        193","         97.47"
"SBIN","N6","04-Oct-2016","      11101.03","      11101.00","      11111.00","      11101.00","      11111.00","      11111.00","      11104.33","          3","               33313.00","          2","          3","        100.00"
"SBIN","EQ","05-Oct-2016","        259.75","        262.00","        264.90","        259.55","        260.00","        260.85","        262.58","   20868556","          5479614092.15","     133186","    9608356","         46.04"
"SBIN","N2","05-Oct-2016","      11000.00","      11050.00","      11050.00","      11050.00","      11050.00","      11050.00","      11050.00","          2","               22100.00","          1","          2","        100.00"
"SBIN","N5","05-Oct-2016","      11590.36","      11560.00","      11600.00","      11550.00","      11582.00","      11582.00","      11571.44","        221","             2557288.00","         24","        219","         99.10"
"SBIN","EQ","06-Oct-2016","        260.85","        261.35","        262.00","        255.65","        257.25","        256.80","        259.03","   11081154","          2870375875.75","      70681","    2388442","         21.55"
"SBIN","N2","06-Oct-2016","      11050.00","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","          1","               11000.00","          1","          1","        100.00"
"SBIN","N5","06-Oct-2016","      11582.00","      11250.00","      11610.00","      10776.00","      11590.00","      11609.23","      11540.77","        131","             1511841.00","         31","        129","         98.47"
"SBIN","N6","06-Oct-2016","      11111.00","      10875.00","      10951.00","      10825.00","      10951.00","      10951.00","      10874.18","         11","              119615.99","          6","         10","         90.91"
"SBIN","EQ","07-Oct-2016","        256.80","        257.25","        259.90","        255.25","        258.05","        258.70","        257.40","   11934100","          3071811324.80","      72975","    3440378","         28.83"
"SBIN","N2","07-Oct-2016","      11000.00","      11000.00","      11200.00","      10861.58","      11200.00","      11199.40","      11152.18","         65","              724891.91","         13","         48","         73.85"
"SBIN","N5","07-Oct-2016","      11609.23","      11620.00","      11650.00","      11611.00","      11650.00","      11650.00","      11629.90","         49","              569865.00","         11","         49","        100.00"
"SBIN","N6","07-Oct-2016","      10951.00","      11200.00","      11360.00","      10960.00","      10960.00","      10960.00","      11256.36","         11","              123820.00","          4","         10","         90.91"
"SBIN","EQ","10-Oct-2016","        258.70","        259.35","        260.30","        256.05","        256.65","        256.60","        257.85","    9399844","          2423708024.75","      71528","    3297928","         35.08"
"SBIN","N5","10-Oct-2016","      11650.00","      11310.00","      11698.99","      11310.00","      11690.00","      11692.85","      11682.81","        279","             3259504.68","         34","        252","         90.32"
"SBIN","EQ","13-Oct-2016","        256.60","        254.95","        255.35","        245.85","        249.95","        249.65","        250.18","   18050638","          4515922152.15","     127024","    8947593","         49.57"
"SBIN","N5","13-Oct-2016","      11692.85","      11690.00","      11749.00","      11640.00","      11715.00","      11707.70","      11717.80","        296","             3468468.50","         51","        295","         99.66"
"SBIN","N6","13-Oct-2016","      10960.00","      11101.00","      11330.00","      11101.00","      11101.00","      11101.00","      11193.27","         11","              123126.00","          5","         11","        100.00"
"SBIN","EQ","14-Oct-2016","        249.65","        251.00","        253.55","        249.10","        252.05","        252.10","        251.98","   12133951","          3057452429.85","      79275","    4664585","         38.44"
"SBIN","N2","14-Oct-2016","      11199.40","      11375.00","      11375.00","      11000.01","      11150.00","      11120.50","      11169.87","         23","              256907.03","         17","         21","         91.30"
"SBIN","N5","14-Oct-2016","      11707.70","      11720.50","      11745.00","      11720.00","      11745.00","      11740.95","      11731.26","        233","             2733384.20","         33","        233","        100.00"
"SBIN","N6","14-Oct-2016","      11101.00","      11101.00","      11101.00","      11101.00","      11101.00","      11101.00","      11101.00","          2","               22202.00","          2","          2","        100.00"
"SBIN","EQ","17-Oct-2016","        252.10","        253.75","        256.45","        252.00","        253.00","        253.20","        254.06","   16865537","          4284785156.70","      89069","    7544530","         44.73"
"SBIN","N2","17-Oct-2016","      11120.50","      11015.15","      11015.15","      11006.00","      11006.00","      11006.00","      11007.66","         29","              319222.10","          9","         29","        100.00"
"SBIN","N5","17-Oct-2016","      11740.95","      11700.00","      11740.00","      11700.00","      11730.00","      11727.33","      11725.17","        648","             7597911.00","         55","        648","        100.00"
"SBIN","N6","17-Oct-2016","      11101.00","      10900.00","      11000.00","      10808.00","      11000.00","      11000.00","      10958.29","          7","               76708.00","          3","          7","        100.00"
"SBIN","EQ","18-Oct-2016","        253.20","        254.90","        257.70","        253.80","        256.90","        256.90","        255.36","   20218355","          5162940581.55","     167023","   10419888","         51.54"
"SBIN","N2","18-Oct-2016","      11006.00","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","          4","               44000.00","          3","          4","        100.00"
"SBIN","N5","18-Oct-2016","      11727.33","      11720.05","      11765.00","      11720.05","      11757.00","      11759.45","      11752.16","        146","             1715815.00","         25","        146","        100.00"
"SBIN","N6","18-Oct-2016","      11000.00","      11190.00","      11190.00","      11190.00","      11190.00","      11190.00","      11190.00","          3","               33570.00","          2","          3","        100.00"
"SBIN","EQ","19-Oct-2016","        256.90","        258.00","        258.00","        254.85","        255.30","        255.40","        255.84","    9546481","          2442358369.55","      53487","    3509132","         36.76"
"SBIN","N2","19-Oct-2016","      11000.00","      11005.00","      11005.00","      11001.00","      11001.00","      11001.44","      11001.44","          9","               99013.00","          2","          9","        100.00"
"SBIN","N5","19-Oct-2016","      11759.45","      11710.00","      11805.00","      11710.00","      11775.00","      11795.56","      11782.55","        147","             1732034.15","         24","        147","        100.00"
"SBIN","EQ","20-Oct-2016","        255.40","        255.70","        260.90","        255.30","        260.10","        260.20","        259.24","   14179531","          3675951115.90","     100640","    5105306","         36.00"
"SBIN","N2","20-Oct-2016","      11001.44","      10825.00","      11150.00","      10825.00","      11035.00","      11035.00","      10943.64","         11","              120380.00","          4","          4","         36.36"
"SBIN","N5","20-Oct-2016","      11795.56","      11800.00","      11815.00","      11750.00","      11775.00","      11775.00","      11772.31","        136","             1601033.50","         22","        136","        100.00"
"SBIN","EQ","21-Oct-2016","        260.20","        259.75","        259.75","        256.10","        259.20","        258.50","        257.63","    8833390","          2275714678.70","      51999","    2578291","         29.19"
"SBIN","N2","21-Oct-2016","      11035.00","      11149.00","      11309.00","      11149.00","      11208.00","      11208.00","      11236.06","         12","              134832.70","          9","         12","        100.00"
"SBIN","N5","21-Oct-2016","      11775.00","      11760.00","      11815.00","      11760.00","      11781.00","      11781.00","      11774.09","        148","             1742565.00","         16","        138","         93.24"
"SBIN","EQ","24-Oct-2016","        258.50","        259.30","        264.90","        259.30","        262.80","        262.95","        263.27","   14483254","          3813057576.50","     112379","    5944535","         41.04"
"SBIN","N2","24-Oct-2016","      11208.00","      11199.00","      11199.00","      11199.00","      11199.00","      11199.00","      11199.00","          2","               22398.00","          1","          2","        100.00"
"SBIN","N5","24-Oct-2016","      11781.00","      11848.99","      11848.99","      11731.10","      11819.00","      11796.96","      11785.55","        327","             3853875.80","         43","        294","         89.91"
"SBIN","N6","24-Oct-2016","      11190.00","      11110.00","      11110.00","      11110.00","      11110.00","      11110.00","      11110.00","          4","               44440.00","          1","          4","        100.00"
"SBIN","EQ","25-Oct-2016","        262.95","        264.00","        264.55","        260.75","        261.50","        261.45","        262.07","    9079178","          2379356465.55","      60368","    3539616","         38.99"
"SBIN","N2","25-Oct-2016","      11199.00","      11199.00","      11199.00","      11199.00","      11199.00","      11199.00","      11199.00","          1","               11199.00","          1","          1","        100.00"
"SBIN","N5","25-Oct-2016","      11796.96","      11800.00","      11800.00","      11775.00","      11780.00","      11775.17","      11779.01","         69","              812752.00","         16","         60","         86.96"
"SBIN","EQ","26-Oct-2016","        261.45","        260.40","        264.85","        256.80","        257.00","        258.75","        260.60","   15020687","          3914375366.30","      94833","    6029383","         40.14"
"SBIN","N2","26-Oct-2016","      11199.00","      11015.25","      11400.00","      11000.00","      11100.00","      11100.00","      11021.36","         42","              462897.00","         11","         38","         90.48"
"SBIN","N5","26-Oct-2016","      11775.17","      11770.00","      11859.00","      11770.00","      11859.00","      11852.87","      11820.48","        170","             2009481.96","         36","        170","        100.00"
"SBIN","EQ","27-Oct-2016","        258.75","        258.00","        258.10","        254.30","        255.95","        255.40","        255.63","   10938008","          2796108318.70","      61468","    3784455","         34.60"
"SBIN","N5","27-Oct-2016","      11852.87","      11801.00","      11872.00","      11800.00","      11872.00","      11865.81","      11827.14","         65","              768763.90","         11","         54","         83.08"
"SBIN","N6","27-Oct-2016","      11110.00","      11000.00","      11001.00","      11000.00","      11001.00","      11001.00","      11000.91","         11","              121010.00","          2","         11","        100.00"
"SBIN","EQ","28-Oct-2016","        255.40","        255.90","        258.80","        254.00","        258.50","        258.00","        257.09","   11430184","          2938585027.60","      64130","    5088423","         44.52"
"SBIN","N5","28-Oct-2016","      11865.81","      11194.00","      11875.00","      11194.00","      11875.00","      11875.00","      11785.75","         11","              129643.20","          5","          8","         72.73"
"SBIN","EQ","30-Oct-2016","        258.00","        258.90","        260.00","        256.60","        257.00","        257.60","        258.16","    2107882","           544166788.05","      20579","     749475","         35.56"
"SBIN","EQ","01-Nov-2016","        257.60","        257.00","        260.90","        256.50","        259.40","        258.95","        259.08","   10000632","          2590999971.00","      73664","    4054341","         40.54"
"SBIN","N2","01-Nov-2016","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","         45","              499500.00","          3","         45","        100.00"
"SBIN","N5","01-Nov-2016","      11875.00","      11860.00","      11860.00","      11800.00","      11810.00","      11811.66","      11835.15","         33","              390560.00","          7","         33","        100.00"
"SBIN","EQ","02-Nov-2016","        258.95","        254.10","        256.00","        250.55","        251.00","        251.05","        252.01","   13716294","          3456634727.00","      90831","    5847750","         42.63"
"SBIN","N5","02-Nov-2016","      11811.66","      11850.00","      11894.95","      11850.00","      11850.00","      11850.00","      11887.46","         12","              142649.50","          3","         12","        100.00"
"SBIN","EQ","03-Nov-2016","        251.05","        251.15","        252.80","        244.85","        245.55","        245.65","        248.28","   12902390","          3203416654.50","      84500","    5002910","         38.78"
"SBIN","N2","03-Nov-2016","      11100.00","      11100.00","      11398.00","      11000.10","      11398.00","      11398.00","      11279.26","          8","               90234.09","          6","          5","         62.50"
"SBIN","N5","03-Nov-2016","      11850.00","      11875.00","      11924.00","      11800.00","      11870.00","      11884.73","      11889.56","         45","              535030.00","         15","         44","         97.78"
"SBIN","N6","03-Nov-2016","      11001.00","      11300.00","      11360.00","      11200.00","      11200.00","      11200.00","      11316.84","         19","              215020.00","          9","         18","         94.74"
"SBIN","EQ","04-Nov-2016","        245.65","        246.25","        247.40","        240.30","        243.10","        242.85","        243.39","   12657669","          3080796899.95","      92496","    3573880","         28.23"
"SBIN","N2","04-Nov-2016","      11398.00","      11035.25","      11249.00","      11030.00","      11249.00","      11249.00","      11051.24","         22","              243127.35","          4","         20","         90.91"
"SBIN","N5","04-Nov-2016","      11884.73","      11925.00","      11950.00","      11925.00","      11950.00","      11945.40","      11930.97","        166","             1980540.50","         32","        166","        100.00"
"SBIN","EQ","07-Nov-2016","        242.85","        248.00","        253.90","        245.50","        252.15","        252.70","        250.37","   11224419","          2810285467.50","      83543","    3311423","         29.50"
"SBIN","N2","07-Nov-2016","      11249.00","      11050.00","      11100.00","      10925.00","      11100.00","      11100.00","      11011.64","         22","              242256.00","          6","         13","         59.09"
"SBIN","N5","07-Nov-2016","      11945.40","      11949.00","      11951.15","      11750.00","      11901.00","      11901.00","      11919.12","        303","             3611493.30","         36","        285","         94.06"
"SBIN","EQ","08-Nov-2016","        252.70","        253.70","        254.10","        248.65","        252.75","        252.65","        251.37","    9367228","          2354620213.95","      74127","    2522297","         26.93"
"SBIN","N2","08-Nov-2016","      11100.00","      11032.00","      11151.00","      11031.00","      11100.00","      11100.00","      11096.69","         26","              288514.00","          6","         26","        100.00"
"SBIN","N5","08-Nov-2016","      11901.00","      11925.00","      11925.00","      11891.00","      11891.00","      11893.85","      11899.54","        170","             2022922.00","         23","        170","        100.00"
"SBIN","N6","08-Nov-2016","      11200.00","      11050.00","      11050.00","      11011.03","      11011.03","      11012.80","      11012.81","         22","              242281.72","          6","         22","        100.00"
"SBIN","EQ","09-Nov-2016","        252.65","        235.00","        261.05","        235.00","        260.80","        260.00","        251.04","   31761606","          7973546901.60","     185517","    8434624","         26.56"
"SBIN","N2","09-Nov-2016","      11100.00","      11090.00","      11100.00","      11090.00","      11100.00","      11100.00","      11099.58","         24","              266390.00","          2","         24","        100.00"
"SBIN","N5","09-Nov-2016","      11893.85","      11610.80","      11839.00","      11606.00","      11800.00","      11803.35","      11718.53","        264","             3093692.40","         46","        238","         90.15"
"SBIN","N6","09-Nov-2016","      11012.80","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","         10","              111000.00","          3","         10","        100.00"
"SBIN","EQ","10-Nov-2016","        260.00","        267.00","        284.20","        265.25","        281.35","        281.30","        277.76","   50227559","         13951278493.65","     316412","   14611697","         29.09"
"SBIN","N2","10-Nov-2016","      11100.00","      11399.99","      12999.00","      11140.00","      11140.00","      11140.00","      11544.60","         57","              658041.98","         19","         50","         87.72"
"SBIN","N5","10-Nov-2016","      11803.35","      11802.00","      11875.00","      11802.00","      11875.00","      11875.00","      11838.25","         20","              236765.00","          5","         20","        100.00"
"SBIN","EQ","11-Nov-2016","        281.30","        278.75","        288.80","        270.50","        273.95","        273.00","        277.84","   57937113","         16097054854.65","     312701","   11466984","         19.79"
"SBIN","N5","11-Nov-2016","      11875.00","      11875.00","      11875.00","      11806.00","      11812.00","      11823.67","      11829.04","        115","             1360339.90","         20","        115","        100.00"
"SBIN","EQ","15-Nov-2016","        273.00","        275.15","        283.45","        270.70","        278.00","        278.20","        277.97","   48658808","         13525913382.20","     246681","   18007985","         37.01"
"SBIN","N2","15-Nov-2016","      11140.00","      11201.01","      11300.00","      11200.99","      11300.00","      11300.00","      11213.00","         33","              370029.00","          9","         29","         87.88"
"SBIN","N5","15-Nov-2016","      11823.67","      11998.00","      11998.00","      11750.00","      11760.00","      11810.98","      11869.64","       1480","            17567072.66","        155","       1420","         95.95"
"SBIN","N6","15-Nov-2016","      11100.00","      11350.00","      11360.00","      11200.00","      11200.00","      11200.00","      11303.33","          3","               33910.00","          3","          2","         66.67"
"SBIN","EQ","16-Nov-2016","        278.20","        284.00","        284.80","        276.15","        277.65","        277.20","        278.73","   27532708","          7674140337.05","     158917","   10888066","         39.55"
"SBIN","N2","16-Nov-2016","      11300.00","      11375.00","      11400.00","      11115.01","      11115.01","      11115.01","      11326.58","         38","              430409.85","         12","         24","         63.16"
"SBIN","N5","16-Nov-2016","      11810.98","      11830.00","      11884.00","      11830.00","      11845.50","      11861.70","      11866.28","        290","             3441221.92","         43","        276","         95.17"
"SBIN","EQ","17-Nov-2016","        277.20","        278.00","        282.20","        275.60","        278.70","        277.45","        279.38","   19500760","          5448120179.30","     134965","    6431249","         32.98"
"SBIN","N2","17-Nov-2016","      11115.01","      11399.99","      11400.00","      11220.00","      11220.00","      11220.00","      11348.52","         21","              238318.95","          5","         21","        100.00"
"SBIN","N5","17-Nov-2016","      11861.70","      11850.00","      11889.00","      11850.00","      11889.00","      11889.00","      11879.02","        290","             3444915.10","         41","        290","        100.00"
"SBIN","N6","17-Nov-2016","      11200.00","      11299.00","      11299.00","      11299.00","      11299.00","      11299.00","      11299.00","          1","               11299.00","          1","          1","        100.00"
"SBIN","EQ","18-Nov-2016","        277.45","        278.15","        280.00","        274.85","        275.70","        275.80","        277.00","   13389671","          3708894422.35","      92856","    3127828","         23.36"
"SBIN","N2","18-Nov-2016","      11220.00","      11225.00","      11300.00","      11225.00","      11300.00","      11300.00","      11296.44","        267","             3016150.04","         17","        266","         99.63"
"SBIN","N5","18-Nov-2016","      11889.00","      11885.00","      11972.00","      11885.00","      11948.00","      11941.19","      11928.02","        271","             3232493.50","         23","        271","        100.00"
"SBIN","N6","18-Nov-2016","      11299.00","      11400.00","      11400.00","      11377.00","      11377.00","      11377.00","      11394.25","          8","               91154.00","          4","          7","         87.50"
"SBIN","EQ","21-Nov-2016","        275.80","        277.15","        277.60","        255.85","        258.50","        257.35","        264.47","   26002028","          6876820660.50","     161274","    7295729","         28.06"
"SBIN","N2","21-Nov-2016","      11300.00","      11300.00","      11300.00","      11260.01","      11260.01","      11260.01","      11296.89","         45","              508360.03","          9","         43","         95.56"
"SBIN","N5","21-Nov-2016","      11941.19","      11930.00","      12100.00","      11930.00","      12060.00","      12085.46","      12034.57","        579","             6968013.43","         87","        512","         88.43"
"SBIN","EQ","22-Nov-2016","        257.35","        260.80","        262.65","        251.15","        258.00","        257.35","        256.19","   25631435","          6566542907.45","     154347","    4480233","         17.48"
"SBIN","N2","22-Nov-2016","      11260.01","      11260.00","      11300.00","      11260.00","      11300.00","      11300.00","      11271.43","          7","               78900.00","          2","          7","        100.00"
"SBIN","N5","22-Nov-2016","      12085.46","      12042.10","      12042.10","      11960.00","      11960.00","      11971.89","      11996.54","        311","             3730922.75","         49","        305","         98.07"
"SBIN","EQ","23-Nov-2016","        257.35","        259.80","        260.35","        254.75","        258.05","        258.65","        257.72","   16190033","          4172524479.35","     116885","    3815989","         23.57"
"SBIN","N2","23-Nov-2016","      11300.00","      11145.10","      11300.00","      11145.10","      11300.00","      11290.20","      11183.83","         32","              357882.66","         11","         31","         96.88"
"SBIN","N5","23-Nov-2016","      11971.89","      11972.00","      11998.00","      11970.00","      11998.00","      11997.99","      11988.08","        194","             2325687.35","         32","        194","        100.00"
"SBIN","N6","23-Nov-2016","      11377.00","      11550.00","      13640.00","      11152.00","      11160.00","      11200.80","      11904.40","         20","              238088.00","          9","         10","         50.00"
"SBIN","EQ","24-Nov-2016","        258.65","        257.80","        263.00","        254.55","        261.80","        261.75","        260.61","   28927720","          7538850285.05","     141790","   11174382","         38.63"
"SBIN","N2","24-Nov-2016","      11290.20","      11490.00","      11490.00","      11290.00","      11300.00","      11299.99","      11314.53","        368","             4163747.82","         36","        331","         89.95"
